customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,customer_status
CUST00942,Female,No,No,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1834.61,97234.33,Churned
CUST00943,Female,No,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),5160.83,268363.16,Active
CUST00944,Female,No,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,6547.74,216075.42,Active
CUST00945,Male,No,No,Yes,58,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,6321.6,366652.8,Active
CUST00946,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2424.38,60609.5,Churned
CUST00947,Male,No,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,4568.79,164476.44,Active
CUST00948,Female,No,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,6820.41,300098.04,Active
CUST00949,Female,No,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),2170.87,19537.83,Active
CUST00950,Female,No,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),7357.03,139783.57,Active
CUST00951,Female,No,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,2839.27,2839.27,Churned
CUST00952,Female,Yes,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),5933.21,53398.89,Active
CUST00953,Male,No,No,No,2,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),4775.42,9550.84,Churned
CUST00954,Female,No,Yes,No,21,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,5444.76,114339.96,Churned
CUST00955,Male,No,No,No,38,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),4461.58,169540.04,Active
CUST00956,Male,No,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),4921.11,339556.59,Active
CUST00957,Female,Yes,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),4762.1,14286.3,Churned
CUST00958,Male,No,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),2145.7,124450.6,Active
CUST00959,Male,No,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),5805.71,325119.76,Active
CUST00960,Female,Yes,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,6440.93,141700.46,Active
CUST00961,Male,No,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2072.48,53884.48,Churned
CUST00962,Female,No,Yes,No,31,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),3740.82,115965.42,Active
CUST00963,Male,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,5837.58,373605.12,Active
CUST00964,Male,No,No,No,6,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,4121.52,24729.12,Active
CUST00965,Male,No,No,Yes,61,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),4258.88,259791.68,Active
CUST00966,Male,No,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,5449.08,207065.04,Active
CUST00967,Female,Yes,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,6512.25,52098.0,Active
CUST00968,Male,No,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,3206.84,54516.28,Active
CUST00969,Female,No,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),5981.67,161505.09,Active
CUST00970,Male,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,5183.87,134780.62,Churned
CUST00971,Female,No,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,5567.39,155886.92,Active
CUST00972,Female,No,No,Yes,27,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),5520.55,149054.85,Active
CUST00973,Female,No,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,6434.1,12868.2,Active
CUST00974,Male,No,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),5207.35,208294.0,Churned
CUST00975,Male,No,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2552.43,74020.47,Churned
CUST00976,Male,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2557.33,51146.6,Churned
CUST00977,Female,No,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),2857.81,120028.02,Active
CUST00978,Male,No,Yes,Yes,70,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,5015.26,351068.2,Active
CUST00979,Male,No,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),5580.77,61388.47,Active
CUST00980,Female,No,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,3006.22,9018.66,Churned
CUST00981,Male,No,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),6211.25,18633.75,Active
CUST00982,Female,No,No,No,34,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,6893.64,234383.76,Active
CUST00983,Male,No,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,5906.17,147654.25,Active
CUST00984,Male,No,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),5555.81,394462.51,Active
CUST00985,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),5607.36,39251.52,Active
CUST00986,Male,No,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,3025.28,169415.68,Churned
CUST00987,Female,No,No,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,2894.06,147597.06,Active
CUST00988,Male,No,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,6400.24,108804.08,Active
CUST00989,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,4433.61,4433.61,Churned
CUST00990,Female,No,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),3352.82,43586.66,Active
CUST00991,Female,Yes,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),4536.32,68044.8,Active
CUST00992,Female,No,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,5124.29,194723.02,Active
CUST00993,Male,Yes,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),6163.24,412937.08,Active
CUST00994,Female,No,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,4564.21,123233.67,Active
CUST00995,Male,No,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,4796.88,158297.04,Active
CUST00996,Male,No,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,3105.09,99362.88,Active
CUST00997,Female,No,Yes,Yes,27,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),4619.84,124735.68,Active
CUST00998,Male,No,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,4340.87,312542.64,Active
CUST00999,Female,No,Yes,No,10,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,4252.02,42520.2,Active
CUST01000,Male,Yes,Yes,No,64,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),5410.16,346250.24,Active
CUST01001,Male,No,No,No,31,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5200.11,161203.41,Churned
CUST01002,Female,No,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),3212.21,221642.49,Active
CUST01003,Female,Yes,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),3337.28,6674.56,Active
CUST01004,Female,No,Yes,No,36,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),3689.65,132827.4,Active
CUST01005,Female,Yes,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),5506.01,126638.23,Active
CUST01006,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,5565.16,22260.64,Active
CUST01007,Female,Yes,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),5363.4,182355.6,Active
CUST01008,Female,Yes,Yes,Yes,12,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),4402.52,52830.24,Active
CUST01009,Male,No,No,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,5380.02,16140.06,Churned
CUST01010,Male,No,No,No,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),4338.15,65072.25,Active
CUST01011,Male,No,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,4486.24,17944.96,Churned
CUST01012,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),2238.48,13430.88,Active
CUST01013,Female,No,No,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,4962.18,49621.8,Churned
CUST01014,Male,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,2242.16,35874.56,Active
CUST01015,Female,No,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,5881.27,123506.67,Active
CUST01016,Female,No,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,6309.32,63093.2,Active
CUST01017,Male,No,Yes,No,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,5122.93,15368.79,Churned
CUST01018,Female,No,No,Yes,10,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,5069.08,50690.8,Churned
CUST01019,Female,No,No,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),2395.86,71875.8,Active
CUST01020,Male,No,No,No,10,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),5359.8,53598.0,Active
CUST01021,Female,No,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,6303.42,31517.1,Active
CUST01022,Male,No,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),5046.23,55508.53,Active
CUST01023,Female,Yes,No,No,9,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,4895.01,44055.09,Active
CUST01024,Female,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),5858.83,105458.94,Active
CUST01025,Female,No,No,Yes,31,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),5496.55,170393.05,Churned
CUST01026,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),5810.81,29054.05,Active
CUST01027,Female,No,No,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,6904.56,62141.04,Active
CUST01028,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2615.87,31390.44,Active
CUST01029,Male,No,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2969.56,17817.36,Churned
CUST01030,Female,No,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,4286.38,38577.42,Churned
CUST01031,Male,No,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,5165.82,211798.62,Active
CUST01032,Female,No,No,No,26,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,5294.9,137667.4,Active
CUST01033,Male,No,Yes,Yes,21,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,4005.23,84109.83,Active
CUST01034,Male,No,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,6289.9,182407.1,Churned
CUST01035,Male,No,No,No,40,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),4869.6,194784.0,Active
CUST01036,Female,No,Yes,Yes,30,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,3964.51,118935.3,Active
CUST01037,Male,No,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,2986.89,89606.7,Churned
CUST01038,Female,No,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,4927.03,39416.24,Churned
CUST01039,Male,Yes,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,5366.89,53668.9,Active
CUST01040,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,4826.3,4826.3,Churned
CUST01041,Female,Yes,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,4699.57,42296.13,Churned
CUST01042,Female,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),6324.14,189724.2,Active
CUST01043,Male,No,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),2376.48,133082.88,Churned
CUST01044,Female,No,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),6965.34,215925.54,Active
CUST01045,Female,No,Yes,Yes,7,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,5505.11,38535.77,Active
CUST01046,Female,Yes,No,No,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,6696.41,214285.12,Active
CUST01047,Male,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),2228.14,42334.66,Churned
CUST01048,Male,No,Yes,No,64,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4358.77,278961.28,Active
CUST01049,Female,No,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2836.72,158856.32,Churned
CUST01050,Male,No,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,6391.4,147002.2,Active
CUST01051,Female,No,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2851.7,199619.0,Churned
CUST01052,Female,No,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,4843.74,125937.24,Active
CUST01053,Female,No,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),2857.16,82857.64,Active
CUST01054,Female,Yes,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),4492.68,242604.72,Active
CUST01055,Female,No,No,No,17,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,4674.84,79472.28,Active
CUST01056,Male,No,No,No,8,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,4628.57,37028.56,Churned
CUST01057,Female,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),5200.14,78002.1,Active
CUST01058,Male,No,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,5711.02,34266.12,Active
CUST01059,Male,No,No,No,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,4604.38,36835.04,Active
CUST01060,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2445.36,2445.36,Active
CUST01061,Female,Yes,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3307.52,62842.88,Churned
CUST01062,Female,No,No,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1935.51,32903.67,Churned
CUST01063,Female,No,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2249.35,146207.75,Active
CUST01064,Male,No,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,7002.36,42014.16,Active
CUST01065,Male,No,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5504.02,38528.14,Churned
CUST01066,Female,No,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3520.79,105623.7,Churned
CUST01067,Male,No,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,7178.14,114850.24,Active
CUST01068,Male,No,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,5776.57,28882.85,Active
CUST01069,Male,No,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),5220.9,375904.8,Active
CUST01070,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2513.82,17596.74,Churned
CUST01071,Male,No,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,5647.69,107306.11,Active
CUST01072,Male,No,No,Yes,15,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),4165.12,62476.8,Churned
CUST01073,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,6712.24,402734.4,Churned
